,round,game_index,date,home_team,away_team,minute,team,teamId,isHome,eloTeam,player,playerId,position,rating,keeper,keeperRating,opponent,eloOpponent,x,y,distance,angle,goal_difference,situation,body_part,goal,xg
0,9,4,27/10/2024,Parma,Empoli,90,Parma,2690,True,1298,Gabriel Charpentier,979043,F,68,Devis Vásquez,68,Empoli,1355,12.0,50.7,12,2,0,assisted,head,0,0.032844856381416
23,9,5,27/10/2024,Lazio,Genoa,2,Genoa,2713,False,1433,Morten Frendrup,918440,M,58,Ivan Provedel,83,Lazio,1687,19.3,38.8,20,21,0,corner,weakFoot,0,0.028022354468703
22,9,5,27/10/2024,Lazio,Genoa,10,Lazio,2699,True,1687,Nuno Tavares,944973,D,65,Nicola Leali,69,Genoa,1433,13.0,30.9,18,44,0,assisted,strongFoot,0,0.037182062864304
21,9,5,27/10/2024,Lazio,Genoa,11,Genoa,2713,False,1433,Morten Frendrup,918440,M,58,Ivan Provedel,83,Lazio,1687,24.1,43.8,24,9,0,assisted,strongFoot,0,0.024032093584538
20,9,5,27/10/2024,Lazio,Genoa,13,Genoa,2713,False,1433,Alessandro Vogliacco,807295,D,35,Ivan Provedel,83,Lazio,1687,5.2,45.0,6,33,0,corner,head,0,0.1248519718647
19,9,5,27/10/2024,Lazio,Genoa,13,Genoa,2713,False,1433,Aarón Martín,797286,M,52,Ivan Provedel,83,Lazio,1687,24.4,38.5,25,17,0,corner,strongFoot,0,0.0090468907728791
18,9,5,27/10/2024,Lazio,Genoa,18,Lazio,2699,True,1687,Valentín Castellanos,877013,F,79,Nicola Leali,69,Genoa,1433,26.1,59.4,26,13,0,assisted,strongFoot,0,0.019328651949763
17,9,5,27/10/2024,Lazio,Genoa,21,Lazio,2699,True,1687,Tijjani Noslin,1069244,F,73,Nicola Leali,69,Genoa,1433,10.1,37.0,13,41,0,assisted,strongFoot,1,0.070870205760002
16,9,5,27/10/2024,Lazio,Genoa,38,Lazio,2699,True,1687,Valentín Castellanos,877013,F,79,Nicola Leali,69,Genoa,1433,8.0,38.0,11,45,1,corner,head,0,0.010616714134812
15,9,5,27/10/2024,Lazio,Genoa,42,Lazio,2699,True,1687,Nuno Tavares,944973,D,65,Nicola Leali,69,Genoa,1433,25.1,42.1,25,12,1,assisted,strongFoot,0,0.026233620941639
14,9,5,27/10/2024,Lazio,Genoa,46,Genoa,2713,False,1433,Brooke Norton-Cuffy,1087514,D,37,Ivan Provedel,83,Lazio,1687,23.8,57.5,24,12,-1,fast-break,strongFoot,0,0.046841133385897
13,9,5,27/10/2024,Lazio,Genoa,48,Lazio,2699,True,1687,Tijjani Noslin,1069244,F,73,Nicola Leali,69,Genoa,1433,10.6,56.9,11,23,1,assisted,head,0,0.030860075727105
12,9,5,27/10/2024,Lazio,Genoa,51,Genoa,2713,False,1433,Morten Thorsby,280991,M,61,Ivan Provedel,83,Lazio,1687,15.5,72.6,21,44,-1,regular,strongFoot,0,0.050809152424335
11,9,5,27/10/2024,Lazio,Genoa,53,Lazio,2699,True,1687,Valentín Castellanos,877013,F,79,Nicola Leali,69,Genoa,1433,6.1,34.6,12,59,1,assisted,weakFoot,0,0.052673652768135
9,9,5,27/10/2024,Lazio,Genoa,60,Lazio,2699,True,1687,Nuno Tavares,944973,D,65,Nicola Leali,69,Genoa,1433,18.7,33.1,21,31,1,assisted,strongFoot,0,0.026532599702477
10,9,5,27/10/2024,Lazio,Genoa,60,Lazio,2699,True,1687,Valentín Castellanos,877013,F,79,Nicola Leali,69,Genoa,1433,1.4,38.7,7,79,1,assisted,strongFoot,0,0.1692134141922
8,9,5,27/10/2024,Lazio,Genoa,61,Lazio,2699,True,1687,Gustav Isaksen,976381,F,71,Nicola Leali,69,Genoa,1433,14.0,61.7,16,29,1,assisted,strongFoot,0,0.08076348900795
7,9,5,27/10/2024,Lazio,Genoa,77,Lazio,2699,True,1687,Tijjani Noslin,1069244,F,73,Nicola Leali,69,Genoa,1433,7.9,54.5,8,21,1,corner,head,0,0.069523453712463
6,9,5,27/10/2024,Lazio,Genoa,77,Lazio,2699,True,1687,Patric,217784,D,51,Nicola Leali,69,Genoa,1433,7.4,46.6,7,17,1,corner,strongFoot,0,0.1223998516798
5,9,5,27/10/2024,Lazio,Genoa,81,Lazio,2699,True,1687,Loum Tchaouna,1004505,F,72,Nicola Leali,69,Genoa,1433,8.2,60.5,10,41,1,assisted,strongFoot,0,0.39544925093651
4,9,5,27/10/2024,Lazio,Genoa,86,Lazio,2699,True,1687,Pedro,35428,F,71,Nicola Leali,69,Genoa,1433,4.9,50.3,4,2,1,fast-break,weakFoot,1,0.66350370645523
3,9,5,27/10/2024,Lazio,Genoa,90,Lazio,2699,True,1687,Matías Vecino,158615,M,72,Nicola Leali,69,Genoa,1433,9.5,52.1,9,8,2,corner,head,0,0.043137401342392
2,9,5,27/10/2024,Lazio,Genoa,90,Lazio,2699,True,1687,Matías Vecino,158615,M,72,Nicola Leali,69,Genoa,1433,6.3,54.0,6,23,2,corner,weakFoot,0,0.16587124764919
1,9,5,27/10/2024,Lazio,Genoa,90,Lazio,2699,True,1687,Loum Tchaouna,1004505,F,72,Nicola Leali,69,Genoa,1433,19.3,55.2,19,10,2,corner,strongFoot,0,0.053339175879955
0,9,5,27/10/2024,Lazio,Genoa,90,Lazio,2699,True,1687,Matías Vecino,158615,M,72,Nicola Leali,69,Genoa,1433,6.5,50.4,6,2,2,corner,head,1,0.14165483415127
18,9,6,27/10/2024,Monza,Venezia,5,Venezia,2688,False,1355,Ridgeciano Haps,250501,M,61,Stefano Turati,74,Monza,1355,9.9,57.5,11,27,0,corner,head,0,0.032420314848423
17,9,6,27/10/2024,Monza,Venezia,8,Venezia,2688,False,1355,Gaetano Oristanio,965009,M,65,Stefano Turati,74,Monza,1355,18.1,53.0,18,6,0,assisted,strongFoot,0,0.050264179706573
16,9,6,27/10/2024,Monza,Venezia,12,Monza,2729,True,1355,Milan Đurić,76132,F,70,Filip Stanković,70,Venezia,1355,9.2,46.8,9,13,0,set-piece,head,0,0.06526418030262
15,9,6,27/10/2024,Monza,Venezia,15,Venezia,2688,False,1355,Mikael Ellertsson,933203,M,68,Stefano Turati,74,Monza,1355,14.4,39.9,15,25,0,assisted,strongFoot,1,0.12513449788094
14,9,6,27/10/2024,Monza,Venezia,23,Monza,2729,True,1355,Georgios Kyriakopoulos,377302,D,58,Filip Stanković,70,Venezia,1355,11.8,28.0,19,51,0,assisted,strongFoot,1,0.03504641726613
13,9,6,27/10/2024,Monza,Venezia,27,Venezia,2688,False,1355,Mikael Ellertsson,933203,M,68,Stefano Turati,74,Monza,1355,10.6,33.1,15,47,0,assisted,strongFoot,0,0.035517442971468
12,9,6,27/10/2024,Monza,Venezia,30,Monza,2729,True,1355,Warren Bondo,1000366,M,61,Filip Stanković,70,Venezia,1355,28.7,39.3,29,14,0,assisted,strongFoot,0,0.02029974386096
11,9,6,27/10/2024,Monza,Venezia,39,Venezia,2688,False,1355,Michael Svoboda,888340,D,43,Stefano Turati,74,Monza,1355,7.0,42.3,8,36,0,set-piece,head,1,0.061581149697304
10,9,6,27/10/2024,Monza,Venezia,41,Monza,2729,True,1355,Georgios Kyriakopoulos,377302,D,58,Filip Stanković,70,Venezia,1355,25.9,32.2,28,25,-1,assisted,strongFoot,0,0.017428172752261
9,9,6,27/10/2024,Monza,Venezia,42,Monza,2729,True,1355,Andrea Carboni,970978,D,36,Filip Stanković,70,Venezia,1355,10.6,47.6,10,8,-1,set-piece,head,0,0.038985423743725
8,9,6,27/10/2024,Monza,Venezia,43,Monza,2729,True,1355,Milan Đurić,76132,F,70,Filip Stanković,70,Venezia,1355,8.3,48.9,8,5,-1,assisted,head,0,0.093667887151241
7,9,6,27/10/2024,Monza,Venezia,44,Monza,2729,True,1355,Milan Đurić,76132,F,70,Filip Stanković,70,Venezia,1355,12.0,45.1,12,15,-1,assisted,weakFoot,1,0.60904240608215
6,9,6,27/10/2024,Monza,Venezia,45,Monza,2729,True,1355,Dany Mota,838907,F,75,Filip Stanković,70,Venezia,1355,9.3,54.6,9,18,0,assisted,head,0,0.061689332127571
5,9,6,27/10/2024,Monza,Venezia,60,Monza,2729,True,1355,Danilo D'Ambrosio,107936,D,55,Filip Stanković,70,Venezia,1355,9.8,59.7,11,33,0,set-piece,head,0,0.023721352219582
4,9,6,27/10/2024,Monza,Venezia,69,Monza,2729,True,1355,Alessandro Bianco,1101992,M,45,Filip Stanković,70,Venezia,1355,2.0,62.6,8,76,0,assisted,strongFoot,0,0.083613023161888
3,9,6,27/10/2024,Monza,Venezia,79,Monza,2729,True,1355,Dany Mota,838907,F,75,Filip Stanković,70,Venezia,1355,5.3,69.8,14,68,0,assisted,strongFoot,0,0.029001543298364
2,9,6,27/10/2024,Monza,Venezia,79,Monza,2729,True,1355,Armando Izzo,165583,D,38,Filip Stanković,70,Venezia,1355,14.1,68.4,18,41,0,assisted,strongFoot,0,0.051866728812456
1,9,6,27/10/2024,Monza,Venezia,81,Venezia,2688,False,1355,Gianluca Busio,896180,M,63,Stefano Turati,74,Monza,1355,8.4,55.2,9,22,0,assisted,strongFoot,0,0.14405547082424
0,9,6,27/10/2024,Monza,Venezia,86,Monza,2729,True,1355,Georgios Kyriakopoulos,377302,D,58,Filip Stanković,70,Venezia,1355,21.7,28.7,26,33,0,assisted,strongFoot,0,0.01291448995471
27,9,7,27/10/2024,Inter,Juventus,15,Inter,2697,True,1944,Piotr Zieliński,138605,M,75,Michele Di Gregorio,80,Juventus,1739,11.5,50.0,11,0,0,penalty,strongFoot,1,0.7884
26,9,7,27/10/2024,Inter,Juventus,20,Juventus,2687,False,1739,Dušan Vlahović,832208,F,84,Yann Sommer,87,Inter,1944,3.8,45.4,4,39,0,assisted,strongFoot,1,0.53931367397308
25,9,7,27/10/2024,Inter,Juventus,22,Inter,2697,True,1944,Marcus Thuram,791702,F,81,Michele Di Gregorio,80,Juventus,1739,4.7,50.3,4,2,0,corner,head,0,0.2019744515419
24,9,7,27/10/2024,Inter,Juventus,22,Inter,2697,True,1944,Denzel Dumfries,759520,M,64,Michele Di Gregorio,80,Juventus,1739,8.0,54.8,8,22,0,corner,head,0,0.065155193209648
23,9,7,27/10/2024,Inter,Juventus,24,Juventus,2687,False,1739,Juan Cabal,988037,D,37,Yann Sommer,87,Inter,1944,23.7,29.1,27,30,0,regular,strongFoot,0,0.0086285173892975
22,9,7,27/10/2024,Inter,Juventus,26,Juventus,2687,False,1739,Timothy Weah,855810,M,70,Yann Sommer,87,Inter,1944,2.7,51.9,2,25,0,assisted,strongFoot,1,0.95816200971603
21,9,7,27/10/2024,Inter,Juventus,32,Juventus,2687,False,1739,Francisco Conceição,979222,F,66,Yann Sommer,87,Inter,1944,6.8,74.1,17,67,0,assisted,strongFoot,0,0.025883032009006
20,9,7,27/10/2024,Inter,Juventus,35,Inter,2697,True,1944,Henrikh Mkhitaryan,37151,M,78,Michele Di Gregorio,80,Juventus,1739,14.1,43.2,14,18,0,assisted,strongFoot,1,0.124561406672
19,9,7,27/10/2024,Inter,Juventus,38,Inter,2697,True,1944,Piotr Zieliński,138605,M,75,Michele Di Gregorio,80,Juventus,1739,11.5,50.0,11,0,1,penalty,strongFoot,1,0.7884
18,9,7,27/10/2024,Inter,Juventus,42,Inter,2697,True,1944,Lautaro Martínez,823984,F,88,Michele Di Gregorio,80,Juventus,1739,8.4,47.0,8,13,2,assisted,weakFoot,0,0.13135881721973
17,9,7,27/10/2024,Inter,Juventus,45,Juventus,2687,False,1739,Timothy Weah,855810,M,70,Yann Sommer,87,Inter,1944,19.8,35.2,22,26,-2,assisted,strongFoot,0,0.020592506974936
16,9,7,27/10/2024,Inter,Juventus,49,Inter,2697,True,1944,Federico Dimarco,284361,M,76,Michele Di Gregorio,80,Juventus,1739,9.8,32.7,15,50,2,assisted,strongFoot,0,0.037513758987188
15,9,7,27/10/2024,Inter,Juventus,53,Inter,2697,True,1944,Denzel Dumfries,759520,M,64,Michele Di Gregorio,80,Juventus,1739,4.8,57.9,7,48,2,corner,strongFoot,1,0.096240259706974
14,9,7,27/10/2024,Inter,Juventus,60,Juventus,2687,False,1739,Francisco Conceição,979222,F,66,Yann Sommer,87,Inter,1944,10.7,68.3,16,49,-3,assisted,strongFoot,0,0.030580354854465
13,9,7,27/10/2024,Inter,Juventus,61,Juventus,2687,False,1739,Pierre Kalulu,965330,D,49,Yann Sommer,87,Inter,1944,10.1,57.5,11,26,-3,corner,strongFoot,0,0.043905850499868
12,9,7,27/10/2024,Inter,Juventus,65,Inter,2697,True,1944,Federico Dimarco,284361,M,76,Michele Di Gregorio,80,Juventus,1739,25.1,66.1,27,23,3,set-piece,strongFoot,0,0.014347559772432
11,9,7,27/10/2024,Inter,Juventus,67,Inter,2697,True,1944,Nicolò Barella,363856,M,77,Michele Di Gregorio,80,Juventus,1739,21.2,39.9,22,17,3,corner,strongFoot,0,0.01229649502784
10,9,7,27/10/2024,Inter,Juventus,67,Inter,2697,True,1944,Stefan de Vrij,91046,D,41,Michele Di Gregorio,80,Juventus,1739,10.0,47.0,10,11,3,corner,head,0,0.02855765633285
9,9,7,27/10/2024,Inter,Juventus,67,Inter,2697,True,1944,Stefan de Vrij,91046,D,41,Michele Di Gregorio,80,Juventus,1739,11.4,49.4,11,2,3,corner,strongFoot,0,0.068915650248528
8,9,7,27/10/2024,Inter,Juventus,69,Inter,2697,True,1944,Nicolò Barella,363856,M,77,Michele Di Gregorio,80,Juventus,1739,14.8,45.2,15,12,3,fast-break,strongFoot,0,0.12267783284187
7,9,7,27/10/2024,Inter,Juventus,70,Inter,2697,True,1944,Stefan de Vrij,91046,D,41,Michele Di Gregorio,80,Juventus,1739,6.7,56.6,8,33,3,corner,head,0,0.069841094315052
6,9,7,27/10/2024,Inter,Juventus,70,Inter,2697,True,1944,Lautaro Martínez,823984,F,88,Michele Di Gregorio,80,Juventus,1739,7.4,43.4,8,31,3,corner,head,0,0.094591252505779
5,9,7,27/10/2024,Inter,Juventus,71,Juventus,2687,False,1739,Kenan Yıldız,1149011,F,65,Yann Sommer,87,Inter,1944,13.4,35.7,16,35,-3,assisted,strongFoot,1,0.03654645010829
4,9,7,27/10/2024,Inter,Juventus,73,Inter,2697,True,1944,Marcus Thuram,791702,F,81,Michele Di Gregorio,80,Juventus,1739,9.1,58.1,10,31,2,throw-in-set-piece,strongFoot,0,0.1019432246685
3,9,7,27/10/2024,Inter,Juventus,76,Inter,2697,True,1944,Lautaro Martínez,823984,F,88,Michele Di Gregorio,80,Juventus,1739,13.5,49.5,13,1,2,fast-break,strongFoot,0,0.18487206101418
2,9,7,27/10/2024,Inter,Juventus,79,Juventus,2687,False,1739,Kenan Yıldız,1149011,F,65,Yann Sommer,87,Inter,1944,8.5,47.7,8,10,-2,assisted,strongFoot,0,0.2684623003006
1,9,7,27/10/2024,Inter,Juventus,82,Juventus,2687,False,1739,Kenan Yıldız,1149011,F,65,Yann Sommer,87,Inter,1944,10.2,38.0,13,38,-2,regular,strongFoot,1,0.13573753833771
0,9,7,27/10/2024,Inter,Juventus,90,Inter,2697,True,1944,Davide Frattesi,835600,M,74,Michele Di Gregorio,80,Juventus,1739,5.9,33.4,12,62,1,assisted,weakFoot,0,0.074056312441826
35,9,8,27/10/2024,Fiorentina,AS Roma,3,AS Roma,2702,False,1652,Paulo Dybala,256219,F,85,David De Gea,84,Fiorentina,1620,36.4,20.5,41,28,0,throw-in-set-piece,strongFoot,0,0.010240986943245
34,9,8,27/10/2024,Fiorentina,AS Roma,9,Fiorentina,2693,True,1620,Moise Kean,835601,F,75,Mile Svilar,76,AS Roma,1652,14.0,38.3,16,29,0,assisted,weakFoot,1,0.17234347760677
33,9,8,27/10/2024,Fiorentina,AS Roma,12,Fiorentina,2693,True,1620,Dodô,822518,M,57,Mile Svilar,76,AS Roma,1652,5.6,71.4,15,68,0,assisted,strongFoot,0,0.032595030963421
32,9,8,27/10/2024,Fiorentina,AS Roma,13,Fiorentina,2693,True,1620,Moise Kean,835601,F,75,Mile Svilar,76,AS Roma,1652,6.7,51.5,6,8,0,fast-break,strongFoot,0,0.29673844575882
31,9,8,27/10/2024,Fiorentina,AS Roma,15,Fiorentina,2693,True,1620,Moise Kean,835601,F,75,Mile Svilar,76,AS Roma,1652,4.5,45.4,5,34,0,assisted,head,0,0.4318522810936
30,9,8,27/10/2024,Fiorentina,AS Roma,17,Fiorentina,2693,True,1620,Lucas Beltrán,962029,F,75,Mile Svilar,76,AS Roma,1652,11.5,50.0,11,0,0,penalty,strongFoot,1,0.7884
29,9,8,27/10/2024,Fiorentina,AS Roma,21,Fiorentina,2693,True,1620,Danilo Cataldi,317301,M,71,Mile Svilar,76,AS Roma,1652,14.4,58.1,15,20,0,fast-break,strongFoot,0,0.28672763705254
28,9,8,27/10/2024,Fiorentina,AS Roma,25,AS Roma,2702,False,1652,Bryan Cristante,186855,M,73,David De Gea,84,Fiorentina,1620,14.8,53.0,14,7,0,assisted,strongFoot,0,0.13767650723457
27,9,8,27/10/2024,Fiorentina,AS Roma,28,Fiorentina,2693,True,1620,Moise Kean,835601,F,75,Mile Svilar,76,AS Roma,1652,13.9,52.6,14,7,0,assisted,weakFoot,0,0.075647167861462
26,9,8,27/10/2024,Fiorentina,AS Roma,31,AS Roma,2702,False,1652,Paulo Dybala,256219,F,85,David De Gea,84,Fiorentina,1620,10.1,66.0,14,47,0,assisted,weakFoot,0,0.084010258316994
25,9,8,27/10/2024,Fiorentina,AS Roma,34,AS Roma,2702,False,1652,Paulo Dybala,256219,F,85,David De Gea,84,Fiorentina,1620,16.1,54.0,16,9,0,assisted,weakFoot,0,0.054283332079649
24,9,8,27/10/2024,Fiorentina,AS Roma,39,AS Roma,2702,False,1652,Artem Dovbyk,798820,F,83,David De Gea,84,Fiorentina,1620,21.5,47.4,21,4,0,assisted,weakFoot,0,0.033929936587811
23,9,8,27/10/2024,Fiorentina,AS Roma,39,AS Roma,2702,False,1652,Manu Koné,974087,M,71,David De Gea,84,Fiorentina,1620,21.4,26.5,26,36,0,assisted,strongFoot,1,0.018545983359218
22,9,8,27/10/2024,Fiorentina,AS Roma,41,Fiorentina,2693,True,1620,Moise Kean,835601,F,75,Mile Svilar,76,AS Roma,1652,1.7,52.2,2,41,-1,fast-break,strongFoot,1,0.97344899177551
21,9,8,27/10/2024,Fiorentina,AS Roma,44,AS Roma,2702,False,1652,Paulo Dybala,256219,F,85,David De Gea,84,Fiorentina,1620,21.7,63.7,23,23,0,regular,strongFoot,0,0.015826364979148
20,9,8,27/10/2024,Fiorentina,AS Roma,45,Fiorentina,2693,True,1620,Edoardo Bove,986352,M,66,Mile Svilar,76,AS Roma,1652,22.3,34.6,24,25,0,regular,strongFoot,0,0.023482216522098
19,9,8,27/10/2024,Fiorentina,AS Roma,49,AS Roma,2702,False,1652,Lorenzo Pellegrini,555540,F,77,David De Gea,84,Fiorentina,1620,14.1,56.6,14,17,0,regular,strongFoot,0,0.13795194029808
18,9,8,27/10/2024,Fiorentina,AS Roma,52,Fiorentina,2693,True,1620,Edoardo Bove,986352,M,66,Mile Svilar,76,AS Roma,1652,6.5,54.7,7,26,0,fast-break,strongFoot,1,0.24733664095402
17,9,8,27/10/2024,Fiorentina,AS Roma,55,AS Roma,2702,False,1652,Artem Dovbyk,798820,F,83,David De Gea,84,Fiorentina,1620,17.7,40.3,18,20,-1,assisted,strongFoot,0,0.048503275960684
16,9,8,27/10/2024,Fiorentina,AS Roma,55,Fiorentina,2693,True,1620,Moise Kean,835601,F,75,Mile Svilar,76,AS Roma,1652,9.8,68.3,15,51,1,fast-break,strongFoot,0,0.054139129817486
15,9,8,27/10/2024,Fiorentina,AS Roma,59,AS Roma,2702,False,1652,Evan Ndicka,848287,D,51,David De Gea,84,Fiorentina,1620,8.8,48.5,8,6,-1,set-piece,head,0,0.15901306271553
14,9,8,27/10/2024,Fiorentina,AS Roma,62,AS Roma,2702,False,1652,Paulo Dybala,256219,F,85,David De Gea,84,Fiorentina,1620,25.8,56.8,26,10,-1,free-kick,strongFoot,0,0.060344167053699
13,9,8,27/10/2024,Fiorentina,AS Roma,62,AS Roma,2702,False,1652,Niccolò Pisilli,1175821,M,58,David De Gea,84,Fiorentina,1620,4.2,31.2,13,71,-1,set-piece,weakFoot,0,0.013270278461277
12,9,8,27/10/2024,Fiorentina,AS Roma,63,Fiorentina,2693,True,1620,Robin Gosens,377118,D,73,Mile Svilar,76,AS Roma,1652,12.8,31.3,18,44,1,assisted,strongFoot,0,0.06382954120636
11,9,8,27/10/2024,Fiorentina,AS Roma,67,Fiorentina,2693,True,1620,Andrea Colpani,928122,F,75,Mile Svilar,76,AS Roma,1652,11.4,68.7,17,48,1,set-piece,strongFoot,0,0.022738944739103
10,9,8,27/10/2024,Fiorentina,AS Roma,69,AS Roma,2702,False,1652,Tommaso Baldanzi,1012172,M,71,David De Gea,84,Fiorentina,1620,27.1,60.5,28,14,-1,corner,strongFoot,0,0.022631609812379
9,9,8,27/10/2024,Fiorentina,AS Roma,69,AS Roma,2702,False,1652,Niccolò Pisilli,1175821,M,58,David De Gea,84,Fiorentina,1620,26.0,38.7,27,16,-1,corner,strongFoot,0,0.015150181949139
8,9,8,27/10/2024,Fiorentina,AS Roma,70,Fiorentina,2693,True,1620,Riccardo Sottil,893640,F,65,Mile Svilar,76,AS Roma,1652,14.1,24.7,22,50,1,assisted,strongFoot,0,0.023861499503255
7,9,8,27/10/2024,Fiorentina,AS Roma,71,Fiorentina,2693,True,1620,Mats Hummels,16632,D,58,Mile Svilar,76,AS Roma,1652,8.3,48.0,8,9,1,corner,head,1,
5,9,8,27/10/2024,Fiorentina,AS Roma,73,Fiorentina,2693,True,1620,Andrea Colpani,928122,F,75,Mile Svilar,76,AS Roma,1652,24.0,66.8,26,25,2,corner,strongFoot,0,0.0075653740204871
6,9,8,27/10/2024,Fiorentina,AS Roma,73,Fiorentina,2693,True,1620,Luca Ranieri,893998,D,40,Mile Svilar,76,AS Roma,1652,8.2,63.1,12,47,2,corner,head,0,0.013610895723104
4,9,8,27/10/2024,Fiorentina,AS Roma,78,Fiorentina,2693,True,1620,Robin Gosens,377118,D,73,Mile Svilar,76,AS Roma,1652,13.8,34.6,17,37,2,fast-break,strongFoot,0,0.068816848099232
3,9,8,27/10/2024,Fiorentina,AS Roma,80,Fiorentina,2693,True,1620,Riccardo Sottil,893640,F,65,Mile Svilar,76,AS Roma,1652,2.7,30.1,13,78,2,assisted,strongFoot,0,0.033108003437519
2,9,8,27/10/2024,Fiorentina,AS Roma,80,Fiorentina,2693,True,1620,Amir Richardson,1121333,M,63,Mile Svilar,76,AS Roma,1652,13.8,38.8,15,28,2,regular,strongFoot,0,0.065196186304092
1,9,8,27/10/2024,Fiorentina,AS Roma,85,Fiorentina,2693,True,1620,Riccardo Sottil,893640,F,65,Mile Svilar,76,AS Roma,1652,22.3,37.1,23,21,2,assisted,strongFoot,0,0.037774737924337
0,9,8,27/10/2024,Fiorentina,AS Roma,88,Fiorentina,2693,True,1620,Amir Richardson,1121333,M,63,Mile Svilar,76,AS Roma,1652,26.3,47.8,26,3,2,regular,strongFoot,0,0.017532926052809
21,9,9,27/02/2025,Bologna,AC Milan,1,AC Milan,2692,False,1711,Santiago Giménez,892141,F,79,Łukasz Skorupski,79,Bologna,1607,20.4,55.6,20,10,0,fast-break,strongFoot,0,0.10554920136929
20,9,9,27/02/2025,Bologna,AC Milan,16,AC Milan,2692,False,1711,Yunus Musah,983815,M,68,Łukasz Skorupski,79,Bologna,1607,2.9,68.5,12,77,0,assisted,strongFoot,0,0.027417140081525
19,9,9,27/02/2025,Bologna,AC Milan,25,Bologna,2685,True,1607,Dan Ndoye,944327,M,66,Mike Maignan,87,AC Milan,1711,12.9,62.8,15,34,0,fast-break,strongFoot,0,0.28935965895653
18,9,9,27/02/2025,Bologna,AC Milan,33,Bologna,2685,True,1607,Benjamín Domínguez,1162611,M,64,Mike Maignan,87,AC Milan,1711,21.9,35.0,24,24,0,assisted,strongFoot,0,0.015967413783073
17,9,9,27/02/2025,Bologna,AC Milan,38,Bologna,2685,True,1607,Benjamín Domínguez,1162611,M,64,Mike Maignan,87,AC Milan,1711,3.2,38.9,8,67,0,assisted,strongFoot,0,0.27617970108986
16,9,9,27/02/2025,Bologna,AC Milan,38,Bologna,2685,True,1607,Remo Freuler,115516,M,71,Mike Maignan,87,AC Milan,1711,25.9,47.2,25,4,0,regular,weakFoot,0,0.01881393417716
15,9,9,27/02/2025,Bologna,AC Milan,43,AC Milan,2692,False,1711,Rafael Leão,851284,F,78,Łukasz Skorupski,79,Bologna,1607,9.8,43.8,10,23,0,assisted,weakFoot,1,0.31416535377502
14,9,9,27/02/2025,Bologna,AC Milan,48,Bologna,2685,True,1607,Lorenzo De Silvestri,14718,D,66,Mike Maignan,87,AC Milan,1711,9.3,51.4,9,5,0,set-piece,head,0,0.061723042279482
13,9,9,27/02/2025,Bologna,AC Milan,48,Bologna,2685,True,1607,Santiago Castro,1116577,F,75,Mike Maignan,87,AC Milan,1711,4.6,52.1,4,17,0,set-piece,strongFoot,1,0.62471896409988
12,9,9,27/02/2025,Bologna,AC Milan,59,Bologna,2685,True,1607,Dan Ndoye,944327,M,66,Mike Maignan,87,AC Milan,1711,15.4,72.3,21,44,1,assisted,strongFoot,0,0.025312317535281
11,9,9,27/02/2025,Bologna,AC Milan,62,AC Milan,2692,False,1711,Theo Hernández,788027,D,75,Łukasz Skorupski,79,Bologna,1607,11.9,27.6,19,52,-1,assisted,strongFoot,0,0.034474961459637
10,9,9,27/02/2025,Bologna,AC Milan,64,AC Milan,2692,False,1711,Yunus Musah,983815,M,68,Łukasz Skorupski,79,Bologna,1607,7.9,58.3,9,35,-1,fast-break,weakFoot,0,0.16494284570217
8,9,9,27/02/2025,Bologna,AC Milan,67,Bologna,2685,True,1607,Juan Miranda,855829,D,60,Mike Maignan,87,AC Milan,1711,28.4,33.6,30,21,1,assisted,strongFoot,0,0.013757703825831
9,9,9,27/02/2025,Bologna,AC Milan,67,Bologna,2685,True,1607,Santiago Castro,1116577,F,75,Mike Maignan,87,AC Milan,1711,32.8,34.0,34,18,1,assisted,strongFoot,0,0.016145758330822
7,9,9,27/02/2025,Bologna,AC Milan,69,AC Milan,2692,False,1711,Malick Thiaw,1014286,D,47,Łukasz Skorupski,79,Bologna,1607,11.3,53.8,11,12,-1,corner,head,0,0.018667336553335
6,9,9,27/02/2025,Bologna,AC Milan,74,AC Milan,2692,False,1711,Tijjani Reijnders,893549,M,74,Łukasz Skorupski,79,Bologna,1607,11.0,27.6,18,54,-1,assisted,strongFoot,0,0.020150519907475
5,9,9,27/02/2025,Bologna,AC Milan,78,AC Milan,2692,False,1711,Luka Jović,319129,F,77,Łukasz Skorupski,79,Bologna,1607,8.8,49.3,8,3,-1,assisted,head,0,0.095452018082142
4,9,9,27/02/2025,Bologna,AC Milan,81,Bologna,2685,True,1607,Nicolò Casale,862697,D,52,Mike Maignan,87,AC Milan,1711,4.4,60.6,8,58,1,corner,head,0,0.040294818580151
3,9,9,27/02/2025,Bologna,AC Milan,81,Bologna,2685,True,1607,Nicolò Cambiaghi,971005,F,71,Mike Maignan,87,AC Milan,1711,11.1,45.2,11,16,1,corner,strongFoot,0,0.054531086236238
2,9,9,27/02/2025,Bologna,AC Milan,82,Bologna,2685,True,1607,Dan Ndoye,944327,M,66,Mike Maignan,87,AC Milan,1711,3.6,48.8,3,12,1,throw-in-set-piece,strongFoot,1,0.58770877122879
1,9,9,27/02/2025,Bologna,AC Milan,90,Bologna,2685,True,1607,Jens Odgaard,826064,M,74,Mike Maignan,87,AC Milan,1711,22.5,28.9,26,32,2,assisted,strongFoot,0,0.010642755776644
